bin_id,population_nearby,rainfall_mm,temperature_c,is_holiday,hours_since_last_collection,previous_fill_percentage,overflow_probability,will_overflow
BIN-0120,1863,18.7,28.2,0,4.3,83.8,0.979,1
BIN-0028,2399,6.84,12.2,0,42.0,0.9,1.0,1
BIN-0037,1100,9.88,19.8,0,4.1,1.6,0.122,0
BIN-0103,1363,0.5,28.4,0,31.1,18.7,0.598,0
BIN-0025,689,5.61,28.0,0,28.9,62.0,0.904,1
BIN-0049,534,0.35,22.4,1,29.5,23.7,0.499,0
BIN-0056,3961,1.24,21.6,0,31.8,21.9,1.0,1
BIN-0014,1684,10.78,16.3,0,38.2,10.5,0.918,1
BIN-0091,3231,2.09,28.8,0,40.7,94.2,1.0,1
BIN-0060,661,1.02,26.0,0,12.0,71.2,0.854,0
BIN-0028,2399,2.16,37.2,0,34.4,82.0,1.0,1
BIN-0124,2538,3.27,25.7,0,31.4,11.6,0.873,0
BIN-0061,4797,1.76,26.0,0,19.4,19.9,1.0,1
BIN-0042,3324,7.29,36.0,0,8.2,36.5,0.647,0
BIN-0139,3804,4.6,19.0,0,22.8,72.5,1.0,1
BIN-0146,4196,2.5,19.8,0,24.7,45.0,1.0,1
BIN-0041,2541,0.04,22.4,0,29.9,98.5,1.0,1
BIN-0105,1063,5.17,27.1,0,40.6,98.9,1.0,1
BIN-0068,837,4.83,29.3,0,33.8,39.8,0.793,0
BIN-0078,2527,1.73,33.6,0,47.3,29.2,1.0,1
BIN-0070,1576,6.76,23.3,1,28.5,35.1,1.0,1
BIN-0102,1984,2.29,28.5,0,26.2,35.5,0.893,0
BIN-0007,3671,3.51,40.5,0,47.1,64.5,1.0,1
BIN-0129,3175,21.19,21.5,0,25.9,98.4,1.0,1
BIN-0134,1163,3.88,4.9,0,34.3,25.2,0.728,0
BIN-0148,3652,4.47,39.6,0,32.8,12.2,1.0,1
BIN-0147,3499,2.45,14.9,0,32.6,58.8,1.0,1
BIN-0149,1198,2.67,13.9,0,42.8,16.1,0.798,0
BIN-0127,1806,8.81,20.8,0,19.1,60.6,1.0,1
BIN-0052,2085,4.21,26.6,1,45.4,0.3,1.0,1
BIN-0064,3842,2.18,23.7,0,26.1,66.1,1.0,1
BIN-0100,4988,5.71,29.9,0,5.2,66.4,0.866,0
BIN-0084,2778,8.79,19.8,0,34.4,79.2,1.0,1
BIN-0109,3742,1.63,26.2,0,7.1,29.0,0.56,0
BIN-0072,879,1.81,28.7,0,35.3,51.5,0.85,0
BIN-0021,2547,5.27,27.8,1,26.0,99.1,1.0,1
BIN-0101,706,0.62,14.3,0,33.9,46.8,0.704,0
BIN-0003,3592,3.16,26.9,0,46.3,14.9,1.0,1
BIN-0139,3804,4.19,26.6,0,22.1,65.5,1.0,1
BIN-0043,3112,2.78,25.5,0,25.7,59.4,1.0,1
BIN-0020,3058,7.19,25.2,0,13.0,44.7,0.963,1
BIN-0139,3804,5.29,16.1,0,38.6,58.6,1.0,1
BIN-0031,3702,8.51,26.0,0,35.6,92.7,1.0,1
BIN-0020,3058,3.98,23.7,0,46.9,21.3,1.0,1
BIN-0049,534,10.85,19.3,0,6.1,74.7,0.819,0
BIN-0069,1378,0.57,29.4,0,33.8,0.0,0.503,0
BIN-0148,3652,0.74,30.3,0,4.8,41.8,0.586,0
BIN-0049,534,11.92,15.3,1,33.4,69.9,1.0,1
BIN-0049,534,3.96,27.3,0,37.2,11.7,0.336,0
BIN-0028,2399,5.01,17.1,0,34.3,11.7,1.0,1
BIN-0147,3499,21.93,31.6,0,13.3,95.3,1.0,1
BIN-0012,2891,9.29,24.8,0,13.8,51.4,1.0,1
BIN-0043,3112,12.33,15.2,0,32.5,38.2,1.0,1
BIN-0095,4340,1.62,30.1,0,29.9,43.9,1.0,1
BIN-0015,3885,2.35,36.6,0,23.8,64.5,1.0,1
BIN-0101,706,8.04,21.0,0,28.0,79.7,1.0,1
BIN-0001,1360,16.1,32.4,0,24.4,80.3,1.0,1
BIN-0103,1363,2.7,27.9,0,12.3,83.9,0.928,1
BIN-0100,4988,4.48,25.9,0,9.4,38.4,0.909,1
BIN-0128,4529,6.46,36.2,0,35.5,14.4,1.0,1
BIN-0024,2306,5.37,12.5,0,14.1,34.0,0.697,0
BIN-0124,2538,6.35,6.9,0,9.2,89.8,1.0,1
BIN-0124,2538,2.38,30.7,0,14.6,78.9,1.0,1
BIN-0052,2085,12.67,21.0,0,11.1,0.3,0.252,0
BIN-0125,3802,1.98,14.2,0,17.5,89.2,1.0,1
BIN-0036,2935,2.75,22.7,0,17.1,81.9,1.0,1
BIN-0095,4340,3.38,3.8,0,21.5,26.9,1.0,1
BIN-0047,1275,2.67,27.2,0,38.8,23.5,0.775,0
BIN-0086,700,8.32,28.1,0,19.3,6.3,0.188,0
BIN-0024,2306,5.29,21.6,1,22.3,80.3,1.0,1
BIN-0035,3388,18.32,22.6,1,39.4,83.7,1.0,1
BIN-0110,1559,3.1,15.4,0,22.1,44.2,0.818,0
BIN-0117,3560,9.16,23.7,0,18.1,30.8,1.0,1
BIN-0066,1775,0.95,30.3,0,15.7,15.9,0.454,0
BIN-0139,3804,2.32,38.2,0,27.6,27.6,1.0,1
BIN-0088,2954,5.22,23.6,0,14.3,28.7,0.795,0
BIN-0109,3742,3.33,18.3,0,24.5,52.2,1.0,1
BIN-0029,1767,1.84,22.9,1,28.1,52.1,1.0,1
BIN-0070,1576,3.36,29.9,0,4.2,86.6,0.997,1
BIN-0128,4529,7.76,22.6,0,34.7,90.4,1.0,1
BIN-0016,4617,13.39,14.8,0,19.9,38.9,1.0,1
BIN-0121,2481,0.62,37.4,0,5.0,8.2,0.138,0
BIN-0024,2306,9.03,20.8,0,14.8,57.8,0.991,1
BIN-0094,3190,6.93,33.1,0,21.8,47.9,1.0,1
BIN-0049,534,0.27,30.0,0,13.6,28.9,0.316,0
BIN-0025,689,2.16,29.1,0,26.2,11.7,0.324,0
BIN-0047,1275,5.39,19.9,0,11.4,79.7,0.982,1
BIN-0001,1360,0.97,20.4,1,34.6,78.5,1.0,1
BIN-0052,2085,3.31,35.4,0,21.5,31.8,0.873,0
BIN-0089,4145,4.34,25.3,0,15.3,44.6,1.0,1
BIN-0069,1378,9.46,15.7,0,34.2,55.0,1.0,1
BIN-0057,3113,6.94,27.8,0,44.5,88.4,1.0,1
BIN-0045,1978,2.26,19.8,0,25.7,99.7,1.0,1
BIN-0073,992,2.69,24.6,0,40.6,82.4,1.0,1
BIN-0066,1775,7.01,22.7,0,13.7,91.5,1.0,1
BIN-0011,1269,0.61,28.9,0,11.4,84.7,0.96,1
BIN-0115,3229,2.0,19.0,0,13.0,80.3,1.0,1
BIN-0065,4298,18.39,18.0,0,7.6,51.4,1.0,1
BIN-0103,1363,0.03,13.0,0,16.0,33.1,0.45,0
BIN-0063,1495,1.67,31.9,0,7.3,37.7,0.559,0
BIN-0115,3229,2.0,31.7,0,14.4,39.0,0.866,0
BIN-0017,3404,5.54,24.1,0,15.0,59.2,1.0,1
BIN-0121,2481,7.11,22.3,0,42.0,9.3,1.0,1
BIN-0121,2481,1.6,19.9,0,22.7,60.0,1.0,1
BIN-0074,2562,4.4,31.3,0,29.8,9.4,0.983,1
BIN-0103,1363,1.86,23.6,0,12.8,14.6,0.343,0
BIN-0011,1269,8.46,6.8,0,46.5,21.3,0.824,0
BIN-0086,700,5.4,-3.3,0,24.7,41.2,0.676,0
BIN-0065,4298,0.05,25.5,0,4.2,53.8,0.729,0
BIN-0003,3592,2.61,22.4,0,33.2,96.7,1.0,1
BIN-0135,2498,6.95,32.4,0,22.5,66.6,1.0,1
BIN-0025,689,1.66,23.7,0,21.8,99.1,1.0,1
BIN-0110,1559,0.11,26.1,0,25.0,30.7,0.67,0
BIN-0106,4691,3.63,30.6,0,22.8,22.3,1.0,1
BIN-0105,1063,11.72,19.8,0,46.9,75.0,1.0,1
BIN-0148,3652,1.29,14.6,0,6.2,8.1,0.234,0
BIN-0119,4127,17.61,35.0,0,17.5,96.4,1.0,1
BIN-0146,4196,7.32,24.4,0,27.9,76.2,1.0,1
BIN-0021,2547,5.81,41.5,0,28.6,6.1,0.864,0
BIN-0110,1559,2.51,34.5,1,34.8,79.6,1.0,1
BIN-0038,2863,5.32,31.8,0,12.6,70.6,1.0,1
BIN-0107,2257,15.22,18.6,0,13.4,88.2,1.0,1
BIN-0064,3842,1.47,17.1,0,10.9,62.2,1.0,1
BIN-0136,3945,2.14,19.7,0,23.0,10.7,1.0,1
BIN-0045,1978,8.0,22.1,0,27.9,59.3,1.0,1
BIN-0030,2028,3.8,25.1,0,47.8,99.4,1.0,1
BIN-0118,3193,0.05,22.4,0,41.2,82.4,1.0,1
BIN-0127,1806,2.79,35.4,0,46.2,87.3,1.0,1
BIN-0005,4926,4.97,12.6,0,27.2,88.6,1.0,1
BIN-0099,1370,0.62,44.1,0,38.5,60.3,1.0,1
BIN-0087,3604,5.43,17.5,0,34.1,47.4,1.0,1
BIN-0128,4529,5.47,31.1,0,22.3,27.4,1.0,1
BIN-0120,1863,1.98,13.6,1,24.9,99.6,1.0,1
BIN-0050,3652,1.0,37.2,0,7.1,96.9,1.0,1
BIN-0026,3234,4.71,32.3,0,46.9,82.8,1.0,1
BIN-0058,4343,4.44,25.1,0,37.6,0.1,1.0,1
BIN-0129,3175,2.53,24.1,0,30.9,69.2,1.0,1
BIN-0088,2954,14.11,22.4,0,25.2,64.2,1.0,1
BIN-0037,1100,1.3,28.9,0,38.7,6.1,0.445,0
BIN-0094,3190,28.13,31.1,0,26.0,51.0,1.0,1
BIN-0005,4926,18.13,30.4,0,4.7,47.2,0.734,0
BIN-0054,3573,9.64,22.2,0,16.3,11.6,0.823,0
BIN-0117,3560,1.26,30.7,0,28.3,81.9,1.0,1
BIN-0018,974,0.82,25.9,0,35.9,73.7,1.0,1
BIN-0040,741,3.37,14.3,0,37.8,87.4,1.0,1
BIN-0104,3290,1.81,28.4,0,22.0,69.2,1.0,1
BIN-0050,3652,3.2,27.9,0,43.2,7.6,1.0,1
BIN-0080,1995,2.64,18.3,0,32.9,36.2,1.0,1
BIN-0143,4081,2.41,8.6,0,13.4,22.2,0.84,0
BIN-0087,3604,6.12,20.8,0,5.0,94.3,1.0,1
BIN-0036,2935,0.5,36.1,0,27.0,33.9,1.0,1
BIN-0142,1791,7.73,31.4,0,34.9,52.9,1.0,1
BIN-0043,3112,3.11,30.8,0,27.5,16.9,1.0,1
BIN-0119,4127,10.17,19.6,0,30.1,47.3,1.0,1
BIN-0063,1495,10.9,20.4,0,37.5,91.6,1.0,1
BIN-0005,4926,11.56,25.2,0,23.3,95.2,1.0,1
BIN-0023,1475,0.39,22.8,0,33.4,67.6,1.0,1
BIN-0022,3247,0.06,7.1,0,20.4,91.8,1.0,1
BIN-0064,3842,9.7,25.0,0,37.0,70.8,1.0,1
BIN-0149,1198,12.49,5.3,0,21.5,67.4,0.958,1
BIN-0016,4617,1.96,18.6,0,34.0,86.7,1.0,1
BIN-0070,1576,9.36,24.2,0,38.5,28.5,1.0,1
BIN-0020,3058,8.17,40.8,1,26.9,50.3,1.0,1
BIN-0061,4797,3.92,23.7,0,10.6,93.5,1.0,1
BIN-0075,4384,11.86,28.9,0,36.4,15.1,1.0,1
BIN-0017,3404,24.27,26.0,0,5.2,63.4,0.85,0
BIN-0016,4617,0.55,28.4,0,23.5,19.5,1.0,1
BIN-0099,1370,0.52,34.1,0,13.9,84.9,1.0,1
BIN-0112,3814,0.35,10.5,0,10.4,34.6,0.793,0
BIN-0016,4617,2.21,30.3,0,8.7,62.9,1.0,1
BIN-0002,4272,0.93,15.4,0,27.2,76.4,1.0,1
BIN-0088,2954,2.24,31.3,0,30.6,63.4,1.0,1
BIN-0128,4529,2.69,23.8,0,45.0,23.9,1.0,1
BIN-0020,3058,10.12,19.3,0,34.6,77.6,1.0,1
BIN-0074,2562,10.89,28.6,1,2.2,12.0,0.228,0
BIN-0002,4272,5.02,27.6,1,46.6,23.6,1.0,1
BIN-0057,3113,4.48,11.6,0,41.5,30.3,1.0,1
BIN-0028,2399,7.69,38.6,0,46.9,93.8,1.0,1
BIN-0038,2863,0.72,12.4,0,5.8,11.5,0.319,0
BIN-0140,4263,3.58,31.2,0,18.6,55.6,1.0,1
BIN-0021,2547,13.99,32.3,0,38.7,11.9,1.0,1
BIN-0010,2185,1.96,11.5,0,18.9,86.1,1.0,1
BIN-0011,1269,9.49,16.4,0,46.2,24.5,0.879,0
BIN-0009,630,2.14,23.2,0,15.1,6.2,0.068,0
BIN-0059,2000,7.74,28.7,0,20.6,53.9,1.0,1
BIN-0076,564,4.4,27.5,0,20.3,84.1,0.957,1
BIN-0074,2562,6.18,31.3,0,43.6,9.8,1.0,1
BIN-0099,1370,7.96,34.7,0,32.9,0.4,0.507,0
BIN-0012,2891,1.62,21.6,0,30.6,41.9,1.0,1
BIN-0076,564,3.63,21.5,0,44.6,42.9,0.712,0
BIN-0077,3068,3.67,19.1,0,29.7,96.8,1.0,1
BIN-0079,3195,7.68,14.0,0,35.7,12.5,1.0,1
BIN-0127,1806,1.25,35.8,0,32.5,0.6,0.577,0
BIN-0004,966,4.25,32.8,0,5.8,31.0,0.408,0
BIN-0117,3560,7.75,18.3,0,46.4,20.2,1.0,1
BIN-0123,2029,4.89,23.5,0,39.9,89.3,1.0,1
BIN-0072,879,4.4,18.5,0,43.7,56.7,1.0,1
BIN-0016,4617,3.06,14.9,0,42.1,2.9,1.0,1
BIN-0109,3742,0.78,19.3,0,8.5,67.4,1.0,1
BIN-0134,1163,2.55,25.0,0,25.2,59.3,0.981,1
BIN-0145,2136,4.67,35.2,1,19.3,57.7,1.0,1
BIN-0105,1063,1.23,30.0,0,38.1,64.1,1.0,1
BIN-0047,1275,1.27,21.5,0,24.9,34.7,0.66,0
BIN-0015,3885,5.54,31.8,0,20.2,65.6,1.0,1
BIN-0060,661,7.84,18.1,0,12.0,86.5,1.0,1
BIN-0031,3702,15.14,25.6,0,34.7,64.4,1.0,1
BIN-0120,1863,1.69,22.1,0,5.1,92.4,0.898,0
BIN-0037,1100,11.24,21.1,0,10.9,97.1,1.0,1
BIN-0007,3671,1.49,32.6,1,11.4,70.5,1.0,1
BIN-0110,1559,11.16,26.7,0,20.6,97.6,1.0,1
BIN-0053,4443,1.92,20.5,0,45.3,4.2,1.0,1
BIN-0133,4248,3.3,23.9,0,5.2,92.9,1.0,1
BIN-0084,2778,3.71,21.9,0,20.4,21.7,0.833,0
BIN-0047,1275,5.37,24.0,0,23.1,32.8,0.694,0
BIN-0029,1767,0.88,33.4,0,5.0,45.7,0.566,0
BIN-0053,4443,0.57,26.6,0,44.6,23.2,1.0,1
BIN-0146,4196,6.52,19.1,0,23.9,93.5,1.0,1
BIN-0026,3234,0.77,35.1,0,5.7,73.0,0.933,1
BIN-0140,4263,4.41,25.0,0,31.5,48.7,1.0,1
BIN-0017,3404,5.24,10.3,0,12.1,22.4,0.635,0
BIN-0033,4390,0.26,22.8,0,10.0,64.2,1.0,1
BIN-0033,4390,7.05,28.1,1,41.9,57.2,1.0,1
BIN-0025,689,7.88,17.3,0,46.5,66.2,1.0,1
BIN-0126,2737,0.42,22.1,0,25.1,29.9,0.968,1
BIN-0069,1378,1.45,24.2,0,36.3,11.8,0.583,0
BIN-0118,3193,1.09,33.4,0,4.7,56.3,0.723,0
BIN-0010,2185,4.11,27.1,0,8.5,61.2,0.814,0
BIN-0097,1002,1.43,26.5,0,43.5,58.1,1.0,1
BIN-0114,3125,4.42,34.8,0,7.1,79.0,1.0,1
BIN-0072,879,0.1,27.2,0,19.6,1.1,0.26,0
BIN-0024,2306,0.49,17.4,1,32.8,42.6,1.0,1
BIN-0019,1582,9.65,27.8,0,24.1,71.1,1.0,1
BIN-0064,3842,0.87,26.7,0,27.6,29.3,1.0,1
BIN-0113,3657,2.64,28.5,0,10.8,81.8,1.0,1
BIN-0028,2399,9.69,26.1,0,7.9,10.0,0.278,0
BIN-0066,1775,17.41,24.2,0,27.0,51.2,1.0,1
BIN-0024,2306,11.54,30.4,0,18.5,23.3,0.791,0
BIN-0123,2029,0.84,23.3,0,24.4,34.5,0.844,0
BIN-0070,1576,0.79,30.9,0,10.4,84.8,1.0,1
BIN-0133,4248,4.18,25.5,0,47.7,18.3,1.0,1
BIN-0097,1002,3.59,24.5,0,17.0,64.9,0.819,0
BIN-0090,1304,5.2,29.8,1,45.0,41.2,1.0,1
BIN-0050,3652,7.67,19.6,0,24.6,16.7,1.0,1
BIN-0024,2306,3.57,35.6,0,12.6,66.3,0.981,1
BIN-0129,3175,12.73,41.3,1,36.2,6.7,1.0,1
BIN-0035,3388,2.04,33.3,1,23.6,73.8,1.0,1
BIN-0059,2000,3.1,28.3,0,12.9,31.8,0.573,0
BIN-0141,2353,1.12,24.9,0,5.0,41.7,0.583,0
BIN-0062,2481,0.72,21.2,0,46.7,82.7,1.0,1
BIN-0137,4243,2.51,18.3,0,37.4,63.0,1.0,1
BIN-0056,3961,1.0,17.8,0,39.6,24.5,1.0,1
BIN-0102,1984,0.72,31.5,0,14.3,13.2,0.424,0
BIN-0047,1275,6.47,32.1,0,22.8,63.9,0.954,1
BIN-0084,2778,3.72,32.6,0,5.7,44.5,0.597,0
BIN-0150,2660,0.16,38.8,1,15.2,27.9,0.965,1
BIN-0067,1516,11.71,29.1,0,22.2,8.0,0.455,0
BIN-0049,534,2.82,27.3,0,23.9,78.4,1.0,1
BIN-0119,4127,3.85,34.3,0,37.0,43.2,1.0,1
BIN-0046,3056,4.12,21.5,0,24.9,21.1,1.0,1
BIN-0068,837,7.09,11.6,1,34.8,37.9,0.828,0
BIN-0082,4974,9.74,24.6,0,21.6,32.6,1.0,1
BIN-0031,3702,0.01,18.8,1,2.2,64.0,0.724,0
BIN-0150,2660,20.11,29.9,0,29.7,45.0,1.0,1
BIN-0060,661,17.14,24.7,0,15.9,37.2,0.53,0
BIN-0088,2954,5.39,19.5,0,11.3,29.7,0.699,0
BIN-0126,2737,2.31,34.3,0,38.6,56.7,1.0,1
BIN-0118,3193,5.7,16.7,0,47.0,45.3,1.0,1
BIN-0067,1516,1.46,29.8,0,29.9,86.0,1.0,1
BIN-0045,1978,6.98,41.3,0,24.8,93.1,1.0,1
BIN-0047,1275,2.06,40.1,0,5.0,50.5,0.587,0
BIN-0004,966,0.03,24.6,0,26.9,29.4,0.551,0
BIN-0086,700,10.18,24.9,1,30.8,71.7,1.0,1
BIN-0063,1495,1.2,22.7,0,17.0,19.5,0.355,0
BIN-0094,3190,8.32,29.3,0,5.3,34.9,0.581,0
BIN-0012,2891,4.43,15.7,0,30.8,93.3,1.0,1
BIN-0011,1269,4.54,27.8,1,27.9,86.4,1.0,1
BIN-0053,4443,0.11,27.1,0,37.0,11.9,1.0,1
BIN-0082,4974,6.81,32.8,0,44.6,71.2,1.0,1
BIN-0113,3657,8.87,20.2,0,26.3,40.2,1.0,1
BIN-0123,2029,2.86,26.8,0,28.6,91.0,1.0,1
BIN-0091,3231,2.71,35.9,0,25.7,72.9,1.0,1
BIN-0080,1995,3.24,11.6,0,14.7,5.0,0.412,0
BIN-0060,661,2.52,36.9,0,17.6,62.5,0.714,0
BIN-0127,1806,3.38,30.8,0,11.4,85.9,1.0,1
BIN-0070,1576,0.77,32.7,1,22.3,26.8,0.866,0
BIN-0099,1370,1.23,26.3,0,27.3,69.4,1.0,1
BIN-0039,2561,2.8,22.1,0,25.4,12.2,0.789,0
BIN-0115,3229,1.84,23.6,0,39.8,8.1,1.0,1
BIN-0007,3671,1.96,35.3,0,38.7,95.4,1.0,1
BIN-0053,4443,2.62,25.3,0,15.9,22.4,1.0,1
BIN-0056,3961,2.35,23.0,0,46.2,93.8,1.0,1
BIN-0027,3505,1.96,25.2,0,23.7,48.3,1.0,1
BIN-0012,2891,12.28,36.5,1,16.1,9.0,0.926,1
BIN-0032,4056,2.08,20.3,0,18.9,67.3,1.0,1
BIN-0128,4529,2.7,37.8,0,27.5,82.4,1.0,1
BIN-0113,3657,9.04,17.6,1,32.6,45.2,1.0,1
BIN-0144,3957,3.81,23.0,0,35.1,19.2,1.0,1
BIN-0046,3056,15.98,34.0,0,39.2,14.9,1.0,1
BIN-0142,1791,1.25,27.8,0,36.7,18.9,0.742,0
BIN-0019,1582,7.18,21.7,0,37.3,38.5,1.0,1
BIN-0008,3419,1.02,29.2,0,30.7,13.7,1.0,1
BIN-0131,1209,19.42,19.3,0,4.1,29.4,0.358,0
BIN-0029,1767,1.53,30.8,0,20.6,70.9,1.0,1
BIN-0031,3702,0.88,18.5,0,29.2,29.4,1.0,1
BIN-0079,3195,3.16,31.8,0,38.4,29.9,1.0,1
BIN-0076,564,2.75,23.1,0,41.2,79.3,1.0,1
BIN-0095,4340,1.75,14.9,0,22.6,3.9,1.0,1
BIN-0060,661,0.1,14.5,0,16.1,37.5,0.443,0
BIN-0021,2547,2.36,22.7,0,16.2,20.9,0.706,0
BIN-0123,2029,1.69,27.2,1,33.8,67.4,1.0,1
BIN-0051,2455,0.63,23.6,0,26.2,51.9,1.0,1
BIN-0040,741,0.04,15.0,1,11.4,19.2,0.319,0
BIN-0118,3193,3.93,13.0,0,35.7,2.1,1.0,1
BIN-0105,1063,8.92,5.9,0,34.9,76.2,1.0,1
BIN-0085,3599,8.5,23.0,0,37.9,3.9,1.0,1
BIN-0037,1100,6.04,11.5,0,5.3,29.3,0.351,0
BIN-0103,1363,2.14,27.5,0,34.1,90.8,1.0,1
BIN-0113,3657,6.96,24.4,0,22.5,42.8,1.0,1
BIN-0042,3324,1.03,20.4,0,13.0,43.4,0.979,1
BIN-0063,1495,2.78,35.5,0,25.7,29.2,0.687,0
BIN-0093,2070,22.82,10.4,0,14.7,82.0,1.0,1
BIN-0088,2954,4.65,35.2,0,10.9,35.6,0.668,0
BIN-0011,1269,2.11,17.0,0,11.0,96.3,1.0,1
BIN-0083,4061,0.59,29.7,0,7.5,76.0,1.0,1
BIN-0116,2097,3.15,24.6,0,22.7,32.2,0.845,0
BIN-0001,1360,6.17,36.0,0,33.6,31.9,0.854,0
BIN-0068,837,1.01,19.0,0,19.4,39.3,0.6,0
BIN-0082,4974,6.37,16.6,0,11.6,67.1,1.0,1
BIN-0124,2538,16.42,23.0,0,32.1,7.7,1.0,1
BIN-0004,966,1.33,28.5,0,47.9,28.2,0.739,0
BIN-0038,2863,2.44,25.4,0,14.5,16.1,0.524,0
BIN-0029,1767,3.6,18.0,0,41.0,38.0,1.0,1
BIN-0011,1269,8.2,25.7,0,20.9,26.9,0.556,0
BIN-0072,879,0.73,28.7,0,46.5,8.9,0.495,0
BIN-0052,2085,7.68,33.0,1,3.0,15.5,0.354,0
BIN-0094,3190,0.9,24.2,1,7.1,10.2,0.425,0
BIN-0042,3324,2.05,30.2,0,19.4,92.4,1.0,1
BIN-0037,1100,13.18,18.0,0,30.6,4.7,0.432,0
BIN-0103,1363,2.35,31.1,0,2.1,63.6,0.696,0
BIN-0010,2185,1.43,29.2,0,12.3,21.1,0.485,0
BIN-0068,837,2.48,21.1,0,38.0,54.2,0.901,1
BIN-0072,879,5.03,22.4,0,47.5,35.0,0.807,0
BIN-0150,2660,3.8,24.0,0,4.2,96.7,1.0,1
BIN-0127,1806,0.47,24.6,0,2.6,29.8,0.384,0
BIN-0089,4145,0.22,13.1,0,29.3,76.1,1.0,1
BIN-0114,3125,8.07,31.9,0,13.0,88.3,1.0,1
BIN-0045,1978,0.2,19.9,0,22.3,83.6,1.0,1
BIN-0114,3125,16.05,18.5,0,20.9,45.9,1.0,1
BIN-0048,4514,8.88,28.6,0,5.6,83.7,1.0,1
BIN-0095,4340,0.46,27.6,0,15.0,73.4,1.0,1
BIN-0082,4974,16.4,40.0,0,4.5,95.3,1.0,1
BIN-0051,2455,9.31,32.2,1,39.1,95.9,1.0,1
BIN-0086,700,4.11,25.7,0,42.2,72.5,1.0,1
BIN-0112,3814,0.53,21.7,1,22.8,18.9,1.0,1
BIN-0124,2538,7.46,23.8,0,24.5,16.4,0.895,0
BIN-0006,3944,10.92,10.8,0,4.8,15.4,0.337,0
BIN-0068,837,8.48,18.5,0,45.4,8.6,0.562,0
BIN-0126,2737,3.04,5.6,0,19.8,52.8,1.0,1
BIN-0146,4196,2.14,12.7,0,25.2,66.9,1.0,1
BIN-0035,3388,15.0,26.2,0,21.8,61.0,1.0,1
BIN-0109,3742,6.61,26.7,0,41.2,19.3,1.0,1
BIN-0103,1363,0.12,35.5,0,40.4,53.9,1.0,1
BIN-0064,3842,4.39,20.0,0,21.0,33.4,1.0,1
BIN-0001,1360,7.19,19.0,0,19.2,77.5,0.991,1
BIN-0142,1791,1.82,28.1,0,32.7,80.2,1.0,1
BIN-0127,1806,0.5,17.2,0,47.2,31.7,1.0,1
BIN-0049,534,3.8,20.7,0,24.5,43.7,0.654,0
BIN-0090,1304,8.47,31.0,0,47.5,93.5,1.0,1
BIN-0114,3125,2.81,22.7,0,42.9,70.3,1.0,1
BIN-0144,3957,0.67,24.3,0,45.6,70.0,1.0,1
BIN-0099,1370,4.73,15.7,0,31.1,63.7,1.0,1
BIN-0133,4248,1.69,22.3,0,23.0,94.9,1.0,1
BIN-0048,4514,5.62,15.2,0,38.8,15.7,1.0,1
BIN-0042,3324,19.18,17.2,0,26.6,84.4,1.0,1
BIN-0087,3604,8.91,29.7,0,5.2,71.4,0.873,0
BIN-0085,3599,5.93,28.3,0,27.5,82.8,1.0,1
BIN-0053,4443,6.31,13.3,0,34.0,23.1,1.0,1
BIN-0137,4243,7.7,11.7,0,16.4,71.3,1.0,1
BIN-0017,3404,2.08,26.4,0,12.0,43.8,0.914,1
BIN-0001,1360,2.89,30.7,0,45.5,99.8,1.0,1
BIN-0131,1209,2.64,31.6,0,39.1,53.4,0.992,1
BIN-0119,4127,0.41,21.3,0,7.0,5.2,0.35,0
BIN-0100,4988,2.14,20.8,0,10.5,19.2,0.758,0
BIN-0081,891,1.2,17.2,0,26.5,28.2,0.63,0
BIN-0098,4993,5.66,20.7,0,31.7,90.4,1.0,1
BIN-0122,2163,8.13,15.9,0,15.7,79.8,1.0,1
BIN-0148,3652,6.69,37.4,0,44.0,58.7,1.0,1
BIN-0016,4617,9.94,27.8,0,34.0,80.9,1.0,1
BIN-0121,2481,1.18,29.0,0,35.8,37.9,1.0,1
BIN-0088,2954,11.73,38.6,0,25.2,39.9,1.0,1
BIN-0066,1775,7.8,27.5,0,28.8,84.2,1.0,1
BIN-0037,1100,4.11,28.9,0,31.2,80.9,1.0,1
BIN-0103,1363,0.37,16.5,0,33.7,97.0,1.0,1
BIN-0013,2933,8.13,26.9,0,32.0,30.6,1.0,1
BIN-0056,3961,22.35,26.0,0,36.7,27.1,1.0,1
BIN-0028,2399,8.21,33.9,1,45.6,68.3,1.0,1
BIN-0059,2000,0.2,34.2,0,32.4,2.4,0.669,0
BIN-0007,3671,12.54,9.3,0,23.8,73.0,1.0,1
BIN-0137,4243,0.52,15.6,0,20.5,66.5,1.0,1
BIN-0089,4145,2.68,16.0,0,37.3,43.6,1.0,1
BIN-0044,1863,0.21,22.4,0,24.1,58.6,0.971,1
BIN-0028,2399,7.87,12.0,0,5.0,53.1,0.587,0
BIN-0090,1304,2.54,41.5,0,17.2,85.0,1.0,1
BIN-0021,2547,2.41,23.7,0,23.6,56.0,1.0,1
BIN-0117,3560,7.06,10.9,0,37.8,53.6,1.0,1
BIN-0048,4514,5.27,16.0,0,17.6,3.4,0.839,0
BIN-0094,3190,3.67,26.2,0,26.5,62.7,1.0,1
BIN-0090,1304,8.95,34.1,0,43.8,25.5,0.936,1
BIN-0082,4974,8.44,30.3,0,4.6,48.2,0.738,0
BIN-0029,1767,28.89,17.8,0,16.2,9.8,0.607,0
BIN-0035,3388,3.45,23.9,0,42.1,4.9,1.0,1
