area,population,temperature,rainfall,holiday,last_collection_hours,waste_generated_kg,overflow
Ward-19,2039,40.7,17.2,0,1,102.53,0
Ward-13,5127,39.7,26.5,1,21,296.46,1
Ward-13,6298,43.5,29.2,1,19,266.15,0
Ward-16,11604,23.6,20.9,0,19,594.28,1
Ward-16,11409,40.6,28.3,0,9,555.44,1
Ward-14,2563,33.9,24.8,1,27,115.67,1
Ward-20,5400,21.9,16.7,1,10,182.34,0
Ward-8,11674,24.9,15.2,0,4,407.11,0
Ward-18,3222,35.8,36.4,1,20,141.84,0
Ward-8,6120,18.4,28.0,0,22,275.95,0
Ward-6,4252,42.6,32.7,1,16,178.92,0
Ward-6,7587,28.7,18.4,1,3,431.43,0
Ward-17,4315,42.5,5.2,1,17,218.64,0
Ward-2,7403,35.7,38.9,1,3,290.23,0
Ward-3,5275,36.8,10.2,1,13,216.57,0
Ward-19,11821,32.5,34.8,1,13,370.5,1
Ward-17,9018,36.5,24.9,1,7,511.25,1
Ward-1,9287,22.2,15.8,0,2,494.85,0
Ward-5,8835,20.3,16.0,0,4,370.28,0
Ward-11,9366,36.5,16.3,1,11,438.33,1
Ward-13,7283,26.9,30.3,1,12,258.95,0
Ward-9,9704,29.6,0.2,0,13,437.1,0
Ward-14,10699,41.1,11.6,0,12,339.16,0
Ward-9,7326,20.9,7.0,1,28,269.02,0
Ward-17,11645,34.5,37.3,0,5,642.74,1
Ward-7,10671,29.0,21.4,1,1,473.55,1
Ward-11,9699,41.4,29.2,1,1,566.14,1
Ward-2,6887,39.9,10.7,0,17,321.89,0
Ward-2,7452,37.7,21.6,0,1,454.42,0
Ward-9,3133,23.7,26.7,0,19,171.9,0
Ward-20,9792,34.1,34.7,1,5,534.19,1
Ward-5,11097,25.3,8.4,1,20,403.42,1
Ward-11,2692,30.5,14.2,1,25,128.56,0
Ward-17,2232,33.5,19.9,0,19,64.53,0
Ward-11,11576,40.4,30.5,0,5,573.03,1
Ward-6,6111,25.3,26.0,0,26,209.7,0
Ward-17,11838,44.3,5.6,1,20,634.7,1
Ward-7,7114,22.1,9.1,1,22,302.99,0
Ward-14,9541,27.8,14.6,0,22,375.15,1
Ward-14,6379,44.8,27.5,0,7,192.96,0
Ward-5,11934,26.6,25.7,1,23,559.65,1
Ward-4,11347,29.3,9.8,0,6,668.15,0
Ward-12,10988,28.2,24.9,1,6,494.57,1
Ward-10,10459,23.7,34.0,1,7,528.7,1
Ward-6,11672,23.8,38.7,0,12,394.95,1
Ward-3,9679,32.6,6.0,0,29,395.61,1
Ward-11,11226,26.4,24.9,0,30,464.48,1
Ward-5,9539,37.6,8.8,1,4,415.14,1
Ward-19,2441,44.5,35.4,0,16,125.9,0
Ward-2,9019,26.5,10.9,1,2,454.24,1
Ward-15,9317,33.7,28.1,0,21,497.45,1
Ward-11,7142,23.5,21.0,0,27,299.6,0
Ward-17,3086,27.5,2.6,1,20,101.2,0
Ward-12,10354,44.7,30.5,1,6,438.41,1
Ward-17,6318,32.9,17.7,0,17,180.09,0
Ward-1,9847,28.8,6.0,1,22,312.12,1
Ward-20,2456,35.1,13.3,0,18,140.28,0
Ward-5,11290,35.5,21.6,1,28,571.27,1
Ward-17,4192,40.0,1.1,1,1,236.4,0
Ward-20,2600,41.6,1.9,0,8,101.39,0
Ward-18,4358,28.5,24.3,0,8,174.94,0
Ward-14,6977,34.4,18.2,0,8,340.5,0
Ward-16,7372,30.4,24.6,0,7,303.6,0
Ward-1,9976,29.9,29.6,0,27,556.27,1
Ward-7,3640,26.7,13.6,0,22,194.11,0
Ward-2,7856,21.4,3.7,1,20,393.0,0
Ward-8,10463,25.4,32.9,1,2,430.84,1
Ward-18,5428,20.8,3.1,0,10,325.44,0
Ward-4,4496,43.3,39.1,1,28,137.54,1
Ward-15,3865,26.8,30.0,0,24,125.85,0
Ward-15,9313,32.5,34.9,0,8,449.97,1
Ward-9,7851,29.5,11.7,1,16,362.58,0
Ward-8,8934,37.6,17.1,1,27,271.1,0
Ward-5,7231,31.0,30.3,0,28,246.04,0
Ward-16,7997,30.2,36.7,0,22,329.45,0
Ward-13,11167,38.9,8.3,0,5,507.82,0
Ward-18,8034,42.9,26.5,0,27,282.68,0
Ward-3,8158,41.1,29.5,0,18,339.21,0
Ward-18,6054,33.7,31.9,0,15,338.96,0
Ward-13,9715,37.1,15.6,0,12,510.89,0
Ward-18,6643,35.6,36.9,1,9,363.84,1
Ward-20,3882,29.5,17.7,1,1,242.8,0
Ward-3,10415,35.9,16.2,0,21,564.54,1
Ward-4,5734,39.3,12.0,1,22,262.47,0
Ward-2,11679,24.9,22.5,1,26,488.98,1
Ward-5,11690,39.9,34.4,1,10,603.6,1
Ward-7,2469,39.9,17.0,1,30,132.56,0
Ward-19,8299,37.1,7.5,0,14,341.25,0
Ward-20,8185,44.7,16.6,0,1,272.35,0
Ward-13,5940,25.5,32.5,0,5,333.12,0
Ward-5,5607,25.3,23.5,0,3,307.89,0
Ward-15,8936,33.0,35.6,1,12,414.18,1
Ward-16,9411,34.6,13.1,1,9,497.03,1
Ward-10,2440,34.7,8.5,1,3,120.78,0
Ward-12,9115,41.8,5.6,1,27,289.8,1
Ward-8,10021,38.3,15.2,0,19,486.38,0
Ward-13,7486,27.6,30.3,0,16,373.51,0
Ward-9,3518,26.1,1.8,0,30,207.84,0
Ward-18,7298,18.1,7.2,1,11,241.73,0
Ward-7,6441,39.0,37.0,1,29,298.62,1
Ward-6,10739,42.6,9.1,0,10,462.86,0
Ward-8,3083,24.8,14.4,1,24,144.18,0
Ward-16,6790,33.7,7.9,1,3,234.88,0
Ward-19,9503,32.2,18.7,1,7,318.2,0
Ward-1,6743,18.4,12.9,0,15,299.95,0
Ward-4,10418,23.2,27.9,1,17,312.66,0
Ward-18,9871,44.1,3.4,0,19,304.78,0
Ward-3,6098,24.2,19.3,1,6,316.24,0
Ward-1,9960,39.6,3.1,1,4,319.2,0
Ward-17,7244,29.4,5.2,1,27,234.5,0
Ward-1,4339,41.3,32.9,0,8,259.37,0
Ward-12,6313,22.8,29.7,0,13,183.07,0
Ward-2,5031,43.9,17.3,1,21,248.69,0
Ward-1,7348,42.7,5.5,1,24,233.08,0
Ward-5,2447,28.9,19.2,0,11,71.73,0
Ward-19,11279,21.8,3.8,1,14,628.71,1
Ward-17,4304,21.5,34.1,1,2,125.97,0
Ward-19,4137,23.0,7.0,1,13,122.57,0
Ward-20,2759,41.0,4.6,0,9,115.35,0
Ward-19,3655,23.2,25.7,1,6,184.56,0
Ward-4,5517,22.3,29.3,1,11,299.75,0
Ward-10,7460,21.4,12.2,1,10,388.61,0
Ward-15,9015,39.4,6.9,1,14,309.69,0
Ward-2,11557,43.7,9.9,1,21,584.02,1
Ward-8,6533,35.9,22.0,1,6,331.08,0
Ward-12,8631,40.5,3.7,0,13,509.33,0
Ward-11,11219,40.9,10.7,1,6,450.86,1
Ward-17,2992,34.7,16.7,1,4,125.0,0
Ward-12,5590,24.7,34.0,1,6,213.75,0
Ward-9,8452,29.7,12.7,0,11,309.62,0
Ward-14,4085,38.6,35.2,1,24,144.75,1
Ward-13,10091,42.9,6.0,0,11,432.74,0
Ward-15,8854,43.7,29.8,0,11,355.33,0
Ward-10,8730,32.8,20.0,1,8,418.09,0
Ward-4,8443,37.7,5.9,1,19,419.76,0
Ward-18,3264,29.2,14.2,0,22,173.92,0
Ward-13,10442,35.7,27.8,0,1,389.84,1
Ward-7,9765,21.5,2.4,0,25,516.29,1
Ward-4,6487,32.5,16.9,1,18,351.27,0
Ward-5,8334,37.8,23.0,0,5,514.0,0
Ward-13,5218,34.0,11.9,1,13,191.03,0
Ward-5,11472,44.8,25.3,1,27,579.72,1
Ward-13,5360,42.8,7.7,0,15,200.33,0
Ward-19,6924,18.3,15.8,1,17,366.75,0
Ward-4,4974,35.3,28.1,1,23,191.22,1
Ward-20,8717,30.2,26.9,1,22,482.96,1
Ward-11,5615,34.2,1.3,1,4,208.46,0
Ward-19,2451,21.1,31.0,0,19,127.02,0
Ward-2,3332,23.3,9.3,1,7,154.2,0
Ward-16,5360,43.8,10.9,0,10,170.67,0
Ward-9,3451,37.7,38.2,1,16,147.21,0
Ward-9,10919,20.5,16.0,1,19,545.56,1
Ward-3,2408,19.3,12.5,0,29,124.13,0
Ward-18,8835,41.0,37.0,1,30,390.63,1
Ward-3,11866,19.1,11.7,0,28,620.29,1
Ward-11,6953,32.9,35.5,0,7,258.17,0
Ward-2,9832,33.3,26.9,1,27,575.66,1
Ward-7,10905,28.3,3.2,1,4,622.28,1
Ward-16,3900,23.5,5.4,0,19,213.82,0
Ward-1,4217,26.2,18.6,0,6,250.14,0
Ward-3,6740,20.5,5.3,1,28,322.68,0
Ward-16,3230,38.9,24.3,1,16,173.92,0
Ward-13,6826,41.2,7.5,0,8,336.81,0
Ward-2,10180,26.1,38.8,1,4,564.31,1
Ward-6,6087,35.3,4.8,1,29,199.75,0
Ward-3,7497,23.9,2.1,1,22,249.3,0
Ward-18,6149,40.0,13.5,1,6,324.11,0
Ward-10,3229,18.1,25.3,1,16,149.28,0
Ward-15,11564,32.7,28.2,1,17,545.69,1
Ward-14,8396,34.3,20.3,0,2,243.83,0
Ward-11,9089,30.2,37.6,1,7,383.5,1
Ward-10,4386,41.0,7.4,0,15,148.28,0
Ward-12,8637,27.9,10.4,0,16,246.67,0
Ward-10,6496,21.0,8.9,1,17,339.66,0
Ward-6,6270,19.1,28.0,1,25,355.17,1
Ward-1,8747,29.0,24.0,1,26,461.2,1
Ward-18,4305,18.2,16.3,0,17,207.02,0
Ward-6,4293,24.2,22.1,0,6,191.76,0
Ward-18,6550,30.7,34.7,0,12,396.63,0
Ward-10,2523,18.0,3.7,1,15,106.14,0
Ward-12,3667,37.0,37.4,1,22,127.4,1
Ward-11,5182,26.6,31.2,1,30,188.74,1
Ward-17,11700,21.5,33.0,1,10,400.31,1
Ward-12,10017,33.0,1.6,1,17,357.82,1
Ward-18,2281,41.0,0.9,1,4,127.4,0
Ward-11,5974,26.1,24.5,0,26,326.24,0
Ward-4,6303,25.8,22.2,1,10,332.8,0
Ward-18,2596,22.7,25.7,0,1,118.15,0
Ward-16,11162,35.3,38.7,0,15,532.74,1
Ward-5,3594,24.0,26.4,1,9,224.37,0
Ward-13,11769,33.5,12.8,1,18,460.95,1
Ward-16,8096,34.0,12.2,0,18,414.82,0
Ward-1,8866,34.3,17.2,0,23,361.01,1
Ward-17,11957,39.6,17.2,1,3,615.35,1
Ward-14,9531,24.5,18.1,1,12,394.63,1
Ward-13,7215,21.9,16.6,0,14,342.91,0
Ward-19,11041,19.6,14.3,0,17,423.25,0
Ward-13,4633,35.3,34.0,1,9,191.82,0
Ward-16,4954,26.7,35.1,0,18,177.9,0
Ward-5,6104,22.7,12.1,0,25,172.16,0
Ward-5,7043,21.0,13.2,0,28,279.77,0
Ward-18,7538,26.5,11.3,0,13,265.47,0
Ward-13,2244,22.4,6.6,1,2,93.94,0
Ward-8,4365,34.8,13.5,1,12,143.58,0
Ward-3,7278,35.3,36.9,0,17,284.65,0
Ward-1,4290,34.3,15.7,0,15,148.44,0
Ward-6,11834,21.7,5.2,1,3,501.27,1
Ward-6,3953,27.7,9.6,0,29,170.92,0
Ward-16,2081,28.7,39.4,1,25,53.11,1
Ward-8,11607,22.2,1.8,1,1,394.41,1
Ward-4,11585,19.3,23.1,0,7,466.45,1
Ward-20,9982,20.3,2.5,0,21,314.3,0
Ward-11,9049,20.7,5.8,1,13,472.8,1
Ward-16,3048,31.9,14.7,1,1,161.1,0
Ward-20,4336,24.1,11.4,1,24,223.33,0
Ward-8,3357,44.0,26.0,1,15,194.34,0
Ward-3,6667,27.0,11.6,1,27,229.54,0
Ward-4,6844,43.5,14.1,0,30,219.86,0
Ward-16,9010,44.2,28.5,1,2,369.8,1
Ward-14,3096,21.4,31.4,0,18,108.93,0
Ward-11,9811,32.8,16.3,0,26,489.04,1
Ward-5,6028,19.9,4.6,1,21,296.87,0
Ward-1,8330,35.0,19.1,1,7,319.11,0
Ward-7,9967,21.3,14.2,0,3,553.99,0
Ward-17,6660,35.5,14.7,0,30,282.62,0
Ward-5,11933,26.4,0.9,0,24,458.85,1
Ward-8,11335,38.3,22.6,0,28,430.67,1
Ward-7,4346,25.0,13.8,1,13,195.32,0
Ward-16,10771,37.3,4.1,0,26,540.34,1
Ward-19,3172,41.8,13.6,0,30,126.65,0
Ward-4,6502,36.0,1.2,1,26,271.95,0
Ward-13,6797,23.0,17.8,0,28,367.42,1
Ward-5,9992,22.9,11.2,1,8,604.58,1
Ward-16,7987,36.2,12.6,1,20,348.48,0
Ward-17,9230,31.8,23.5,0,6,366.15,1
Ward-10,8022,40.4,0.9,1,21,254.13,0
Ward-14,11479,21.5,22.7,1,13,521.56,1
Ward-4,4342,40.1,2.2,1,25,144.61,0
Ward-14,10064,22.8,37.8,1,23,306.13,1
Ward-7,6217,36.5,10.8,0,3,195.35,0
Ward-14,8082,42.3,7.4,0,10,457.43,0
Ward-1,6700,42.6,38.9,1,28,372.26,1
Ward-17,6772,36.8,2.1,0,7,254.36,0
Ward-5,3533,25.9,22.2,0,25,129.54,0
Ward-5,2919,43.0,27.9,1,11,110.08,0
Ward-16,8556,38.7,17.8,1,7,349.94,0
Ward-5,10523,29.5,0.2,0,5,607.55,0
Ward-1,2802,42.1,28.8,1,17,146.3,0
Ward-9,10898,23.5,39.7,0,14,611.58,1
Ward-13,2375,43.6,20.4,1,16,128.34,0
Ward-7,8245,18.2,13.4,1,20,489.88,0
Ward-20,4180,18.6,39.4,1,9,210.02,0
Ward-4,5076,21.9,24.9,0,30,226.76,0
Ward-2,2014,20.1,36.0,1,13,60.85,0
Ward-17,2983,32.6,2.0,0,10,95.06,0
Ward-10,3006,25.3,2.6,1,13,164.36,0
Ward-7,7409,23.2,25.4,0,9,325.44,0
Ward-10,9505,26.6,20.2,0,2,443.7,1
Ward-13,10459,43.1,15.3,1,4,479.22,1
Ward-18,6296,19.0,38.5,0,5,368.33,0
Ward-4,8632,42.2,21.1,0,16,438.12,0
Ward-4,7993,31.9,15.6,1,4,263.07,0
Ward-13,9185,27.6,29.4,0,22,326.99,1
Ward-16,2682,37.4,34.6,1,18,84.73,0
Ward-12,10832,19.8,13.9,1,15,556.07,1
Ward-8,7975,43.7,39.5,0,10,273.35,0
Ward-5,3544,30.6,31.1,1,11,148.47,0
Ward-11,10837,40.0,37.2,1,18,497.51,1
Ward-1,5316,18.2,31.5,1,7,197.64,0
Ward-6,9847,38.4,17.2,0,9,394.47,0
Ward-2,4696,26.6,35.0,1,10,219.69,0
Ward-1,10918,30.6,7.6,0,18,644.55,0
Ward-5,2130,35.3,30.6,0,18,132.96,0
Ward-16,9784,30.7,36.8,0,4,551.52,1
Ward-5,7227,21.5,29.3,1,7,221.15,0
Ward-1,9251,42.5,5.9,0,27,331.12,0
Ward-5,5169,26.0,11.6,0,29,242.25,0
Ward-16,9324,44.6,3.8,1,30,316.56,1
Ward-16,3774,28.2,28.4,1,12,196.72,0
Ward-15,8663,26.0,24.3,1,17,469.81,1
Ward-9,2263,18.5,28.5,0,6,145.03,0
Ward-5,8223,36.4,14.6,1,20,303.88,0
Ward-5,3445,33.6,30.4,0,20,174.39,0
Ward-12,6661,30.9,9.7,0,25,222.33,0
Ward-19,3872,20.2,37.8,0,24,179.47,0
Ward-13,4480,29.3,1.2,0,5,190.76,0
Ward-7,6286,40.8,36.4,1,28,307.64,1
Ward-8,7220,25.8,20.0,0,12,306.74,0
Ward-6,3766,25.7,16.1,0,27,131.17,0
Ward-17,8769,44.6,15.5,1,22,494.37,1
Ward-1,5402,20.5,39.8,1,23,190.84,1
Ward-14,7977,21.9,20.7,1,13,358.79,1
Ward-19,4727,44.7,19.9,0,10,154.61,0
Ward-5,2340,32.7,26.6,0,10,112.07,0
Ward-1,7236,20.3,1.0,1,9,248.06,0
Ward-4,8564,43.8,8.1,0,29,431.64,1
Ward-8,7247,42.3,33.8,0,13,357.99,0
Ward-7,2210,20.4,2.3,0,19,82.61,0
Ward-19,5846,19.8,17.7,0,24,193.62,0
Ward-18,2734,22.7,25.7,0,11,130.5,0
Ward-11,10908,41.8,24.0,0,20,555.59,1
Ward-8,2808,42.9,28.3,1,14,109.71,0
Ward-14,8453,22.6,36.6,0,17,436.93,0
Ward-5,9030,32.0,14.0,1,25,403.1,1
Ward-9,9503,40.9,34.9,0,3,582.86,1
Ward-3,2595,44.4,27.2,0,22,128.33,0
Ward-20,9088,31.4,8.1,1,20,429.16,1
Ward-4,11137,33.8,5.0,1,5,561.31,1
Ward-16,8687,37.8,14.2,0,25,446.68,1
Ward-16,8998,30.9,34.7,1,16,393.33,1
Ward-17,10891,39.9,8.7,0,14,520.96,0
Ward-12,2402,20.4,26.2,0,15,125.54,0
Ward-6,5015,29.5,17.4,0,19,243.44,0
Ward-13,3402,43.6,39.6,1,6,137.84,0
Ward-20,10810,44.1,0.0,1,19,525.94,1
Ward-19,10772,20.9,12.9,1,16,470.74,1
Ward-20,10126,28.3,1.0,0,30,491.38,1
Ward-18,2403,26.6,37.0,1,4,112.2,0
Ward-13,7401,31.0,23.3,0,27,271.2,0
Ward-12,8495,27.5,3.7,1,3,433.73,0
Ward-10,10611,29.6,2.2,1,25,340.94,1
Ward-6,6290,25.3,28.2,0,17,370.01,0
Ward-16,7727,35.3,39.7,0,21,221.32,0
Ward-7,2295,21.3,29.2,0,11,95.03,0
Ward-17,8413,40.6,1.4,1,6,415.42,0
Ward-13,11842,27.3,39.8,0,8,653.9,1
Ward-7,3950,35.1,0.6,0,29,134.76,0
Ward-16,5204,18.5,5.4,1,26,178.49,0
Ward-14,4275,25.0,32.2,1,12,176.74,0
Ward-10,2407,36.8,13.1,0,26,109.65,0
Ward-13,11790,27.9,16.3,1,9,366.5,1
Ward-16,5412,27.8,12.2,1,8,212.64,0
Ward-9,8239,35.7,35.9,1,12,476.98,1
Ward-9,10301,23.4,11.9,0,22,593.58,1
Ward-18,9028,35.0,34.2,1,7,384.1,1
Ward-10,10480,26.5,6.2,1,16,427.97,1
Ward-17,11977,25.8,6.4,1,25,650.69,1
Ward-9,6927,24.6,39.0,1,20,365.97,1
Ward-2,7833,18.6,29.0,1,11,417.36,1
Ward-2,11762,22.7,10.8,1,6,591.77,1
Ward-15,5228,25.6,36.7,0,19,162.7,0
Ward-8,10028,42.5,33.8,1,9,508.74,1
Ward-1,5959,33.2,1.1,1,5,258.38,0
Ward-4,7805,19.0,5.3,0,10,447.46,0
Ward-6,11213,20.5,8.4,0,29,374.52,1
Ward-20,6338,38.8,27.5,0,27,232.35,0
Ward-11,5081,20.1,28.9,0,4,180.38,0
Ward-19,2478,25.4,34.8,1,12,86.5,0
Ward-9,4441,32.9,33.6,1,29,164.35,1
Ward-4,2837,32.1,19.8,0,18,139.96,0
Ward-10,7606,43.8,10.4,1,2,423.26,0
Ward-3,11578,24.3,3.8,1,22,652.78,1
Ward-12,7122,38.4,8.8,1,23,230.93,0
Ward-5,9764,23.0,33.8,1,15,349.13,0
Ward-13,3564,44.9,5.6,0,22,139.89,0
Ward-14,4732,38.5,10.3,0,6,230.04,0
Ward-9,10613,21.2,39.0,1,13,372.83,1
Ward-2,8945,33.4,3.4,1,8,287.53,0
Ward-20,11792,27.1,3.0,1,2,445.0,1
Ward-11,11669,32.6,36.7,0,30,596.07,1
Ward-15,5728,36.3,4.0,0,25,220.11,0
Ward-17,11110,32.3,1.5,1,28,651.49,1
Ward-5,2936,21.9,24.3,0,13,96.16,0
Ward-5,11059,22.7,28.9,0,8,415.34,1
Ward-12,9234,28.2,7.4,0,4,467.73,0
Ward-1,6673,35.0,7.8,0,17,358.64,0
Ward-10,6075,29.8,24.6,0,30,342.7,0
Ward-6,11588,31.1,4.7,0,11,339.02,0
Ward-19,3879,43.6,37.4,0,13,239.88,0
Ward-3,9404,23.8,6.5,0,27,410.1,1
Ward-3,2877,37.7,19.6,0,6,96.76,0
Ward-13,11293,42.3,31.5,1,7,566.37,1
Ward-16,3866,38.9,14.4,1,16,121.83,0
Ward-12,11746,38.0,33.6,0,12,638.88,1
Ward-9,7206,19.4,32.4,0,1,250.33,0
Ward-17,5998,33.1,22.2,0,29,235.88,0
Ward-12,2905,22.6,12.6,1,15,135.38,0
Ward-2,6459,18.2,31.2,0,9,280.44,0
Ward-12,6875,34.9,21.5,0,8,370.61,0
Ward-4,2731,20.0,9.7,0,15,78.0,0
Ward-11,3640,24.6,11.2,0,4,155.16,0
Ward-1,3614,24.3,26.3,0,12,181.69,0
Ward-18,5227,36.5,3.1,1,17,187.06,0
Ward-14,5641,29.2,0.4,0,21,327.19,0
Ward-8,8232,34.2,18.6,1,21,366.29,1
Ward-2,2700,18.6,5.2,1,23,150.32,0
Ward-16,2144,30.3,17.3,1,18,99.58,0
Ward-18,11939,26.7,7.2,1,1,530.91,1
Ward-4,11570,38.3,24.9,1,12,431.72,1
Ward-20,9743,21.8,15.8,1,13,536.76,1
Ward-15,9008,31.5,9.5,1,24,439.83,1
Ward-17,10199,29.2,5.7,1,8,480.89,1
Ward-5,8581,38.7,15.3,1,18,294.76,0
Ward-12,10100,23.6,3.9,1,24,409.52,1
Ward-6,4290,23.9,26.2,1,22,160.46,1
Ward-10,8405,41.9,7.0,1,7,415.63,0
Ward-4,3173,39.7,16.6,0,22,128.62,0
Ward-4,8137,23.0,20.5,0,20,342.24,0
Ward-14,5394,42.0,16.6,1,1,293.56,0
Ward-13,10825,44.4,15.5,1,30,326.94,1
Ward-18,5790,18.1,11.1,0,16,309.14,0
Ward-8,8579,37.7,27.6,0,25,365.06,1
Ward-5,11729,21.1,25.8,1,30,365.35,1
Ward-8,6590,19.7,36.3,0,13,351.98,0
Ward-19,3543,20.2,18.1,0,17,122.16,0
Ward-17,5155,18.6,21.5,1,23,264.43,1
Ward-13,2875,40.9,19.2,1,17,150.71,0
Ward-17,6129,40.5,19.1,1,19,301.79,0
Ward-2,7172,22.4,34.7,0,16,233.06,0
Ward-14,7500,44.7,14.2,0,18,370.97,0
Ward-1,9088,20.1,8.5,1,14,491.33,1
Ward-14,5278,40.4,6.7,1,12,288.15,0
Ward-6,8789,20.8,23.9,1,7,394.76,1
Ward-3,3452,33.5,35.7,0,13,176.4,0
Ward-2,3864,38.6,25.7,0,16,144.47,0
Ward-12,5088,39.5,27.8,0,13,205.84,0
Ward-7,8907,42.9,32.1,0,3,407.29,0
Ward-11,6386,33.6,30.2,0,10,337.02,0
Ward-8,9802,36.2,24.1,1,12,439.08,1
Ward-8,7599,36.8,36.2,0,22,367.67,1
Ward-4,4509,31.0,11.1,0,20,206.6,0
Ward-11,7603,20.9,32.3,0,27,374.58,1
Ward-11,11136,41.8,2.7,1,27,495.8,1
Ward-6,3741,40.1,39.7,0,13,188.12,0
Ward-18,8474,24.3,23.9,1,9,267.37,0
Ward-18,6123,26.6,3.8,1,7,330.35,0
Ward-1,9705,34.1,20.9,1,25,551.9,1
Ward-19,9022,36.8,12.2,1,5,457.66,1
Ward-2,11214,44.6,24.5,0,23,371.96,1
Ward-7,7384,35.6,30.4,0,14,292.8,0
Ward-7,5535,44.0,18.8,1,15,178.53,0
Ward-4,9845,35.7,28.3,0,23,559.26,1
Ward-6,4797,37.8,37.8,0,23,247.85,0
Ward-8,3004,29.1,36.5,0,24,103.78,0
Ward-1,3542,42.1,4.0,1,10,126.65,0
Ward-18,6435,22.2,39.4,0,6,316.64,0
Ward-12,2119,36.8,12.3,1,12,125.69,0
Ward-4,10433,29.5,2.6,1,14,603.08,1
Ward-19,6669,20.8,19.8,0,20,316.21,0
Ward-7,9658,19.1,12.4,0,10,552.37,0
Ward-20,2914,31.7,33.0,1,28,110.14,1
Ward-3,2445,35.4,12.7,1,20,102.92,0
Ward-19,4874,19.0,38.3,0,16,197.37,0
Ward-19,8937,34.2,31.0,1,8,325.58,0
Ward-19,6096,20.5,2.6,0,20,320.09,0
Ward-8,7006,21.4,26.1,0,10,207.63,0
Ward-6,10394,38.1,10.8,0,7,570.11,0
Ward-18,11904,24.2,9.5,0,16,507.15,0
Ward-17,8246,29.8,24.5,0,17,367.24,0
Ward-10,4879,25.7,29.1,0,13,302.3,0
Ward-18,7402,27.3,18.0,0,11,385.28,0
Ward-12,4672,44.3,34.1,1,20,197.7,0
Ward-16,2135,24.7,17.1,1,10,77.89,0
Ward-4,9705,28.9,1.8,1,4,525.74,1
Ward-1,2616,38.6,31.9,1,9,89.53,0
Ward-15,5477,43.2,39.4,1,22,244.82,1
Ward-14,9372,33.9,24.5,1,15,293.8,0
Ward-15,2364,41.5,34.7,1,19,88.42,0
Ward-20,9214,42.5,3.2,0,26,433.0,1
Ward-15,3681,27.1,19.2,1,14,151.18,0
Ward-11,3254,32.7,20.2,0,22,106.64,0
Ward-10,6272,33.2,28.9,0,7,229.91,0
Ward-12,9126,33.5,13.1,1,11,462.37,1
Ward-11,8700,29.0,28.3,0,16,332.39,0
Ward-9,4915,39.5,17.4,1,27,254.62,0
Ward-11,9302,21.4,38.4,0,11,309.09,0
Ward-8,10829,26.7,28.2,1,14,576.98,1
Ward-10,10424,44.8,2.9,1,25,549.79,1
Ward-10,11387,24.6,29.9,0,22,466.18,1
Ward-12,5616,18.5,33.6,0,25,192.43,0
Ward-15,10999,33.6,24.0,0,26,519.72,1
Ward-10,10252,41.2,5.9,1,15,410.33,1
Ward-16,2799,42.1,15.5,1,5,76.08,0
Ward-14,5532,24.9,27.2,0,21,260.85,0
Ward-20,8185,38.2,28.7,0,4,384.43,0
Ward-5,5214,24.0,17.6,1,3,244.69,0
Ward-2,9348,41.8,33.5,1,10,353.24,1
Ward-15,9012,22.7,16.5,0,13,332.3,0
Ward-18,7130,36.8,20.4,1,27,331.31,1
Ward-12,6466,36.5,26.0,1,27,284.81,1
Ward-19,7802,40.9,17.8,1,26,306.49,0
Ward-1,5932,30.9,18.6,1,10,197.3,0
Ward-1,9864,29.4,14.2,1,20,415.64,1
Ward-3,3245,26.6,18.8,0,21,155.36,0
Ward-19,2953,39.3,25.7,0,19,173.53,0
Ward-14,8104,28.8,29.0,0,8,433.11,0
Ward-11,6000,32.2,38.3,1,21,292.92,1
Ward-11,4953,42.7,34.6,0,14,193.74,0
Ward-1,2603,25.0,1.2,0,3,72.59,0
Ward-10,11583,44.7,26.6,1,3,382.4,1
Ward-20,10222,33.3,29.4,1,3,317.34,0
Ward-11,10231,23.8,38.5,1,13,430.28,1
Ward-10,9706,30.1,36.9,1,17,412.95,1
Ward-15,11560,29.1,26.8,1,18,662.2,1
Ward-1,8109,37.2,14.8,1,20,366.54,0
Ward-20,3110,25.5,6.6,0,23,124.1,0
Ward-19,5046,31.4,36.3,0,11,192.75,0
Ward-8,10765,29.4,36.6,0,9,323.34,0
Ward-3,10715,28.5,1.3,1,10,456.19,1
Ward-18,11679,40.6,10.1,1,6,433.84,1
Ward-10,4100,18.1,13.1,1,10,152.88,0
Ward-6,5701,39.1,19.2,0,27,215.43,0
Ward-14,8776,26.4,34.7,1,16,331.06,0
Ward-7,8004,20.1,27.0,0,5,320.4,0
Ward-9,8855,38.9,21.4,0,12,326.33,0
Ward-17,10814,27.8,6.7,0,16,496.09,0
Ward-20,2948,39.8,20.9,0,30,123.46,0
Ward-13,7411,27.7,20.8,0,13,335.08,0
Ward-6,5524,32.5,37.7,0,19,203.53,0
Ward-19,3502,32.8,28.7,0,24,98.73,0
Ward-18,3065,40.1,34.6,0,9,107.91,0
Ward-6,7107,42.7,4.1,1,19,325.64,0
Ward-2,11627,37.9,4.1,0,17,457.36,0
Ward-7,6836,20.4,3.5,1,3,228.76,0
Ward-12,7938,23.3,2.2,0,11,278.95,0
Ward-10,6863,18.3,17.6,0,22,368.28,1
Ward-20,8672,27.7,22.0,1,11,388.61,1
